Req_ID,File_ID,File_Size
195024228,1674185,3629
195025539,6408056,147
195025651,10496605,18594
195027942,6408056,147
195030702,9742976,1715
195030747,12761581,19578
195031196,6408056,147
195031762,7502749,49084
195033553,2778357,122
195035732,6408056,147
195035787,7622199,140
195036152,7405732,1564
195036959,6408056,147
195039464,7150142,42297
195039489,4781590,509
195039779,2914669,47400
195041225,6408056,147
195041375,7622199,140
195041741,6408056,147
195042076,1674185,3629
195043096,7040763,684
195043307,7356185,6489
195044323,1674185,3629
195044897,1271796,3994
195045123,7405732,1564
195045288,10267533,9801
195045780,6408056,147
195046259,1674185,3629
195047583,9311239,8772
195049437,2785972,6002
195051079,7150142,42297
195052514,7318262,16299
195052553,6408056,147
195052795,1674185,3629
195053075,9939090,4932
195053170,6408056,147
195054048,8815461,15238
195054601,12980610,13697
195054872,6408056,147
195056098,7545140,11452
195058036,238169 1,705
195058898,10896828,519
195059606,1674185,3629
195059840,1326714,1025
195060033,7622199,140
195060147,7622199,140
195060337,955491 3,53
195060550,11502815,14537
195061043,1973611,4951
195061991,11350088,4197
195062241,7405732,1564
195062958,11683610,22079
195063487,2071309,1352
195063647,7338363,14337
195064682,4087092,7385
195064777,6237498,19794
195064802,3181802,5504
195065763,7955606,196
195066135,3478839,303
195066245,1674185,3629
195066657,11530712,7589
195066812,6408056,147
195067030,9742976,1715
195068324,1326714,1025
195068748,3465825,10755
195069391,2618382,60850
195069435,7405732,1564
195069632,6408056,147
195070296,1326714,1025
195071372,11411148,2389
195071433,13632957,12315
195071749,2499785,158239
195072165,3920523,26770
195072621,13454047,14017
195072982,4451845,10452
195073613,13270363,8726
195073826,3517078,372
195073827,6892254,10526
195074928,13621708,2134
195077419,13621708,2134
195077454,9149427,654
195078042,1836042,3787930
195078091,10950790,10059
195078387,9311239,8772
195078985,2897514,1417
195079090,11091250,6805
195079096,1674185,3629
195079261,1674185,3629
195080121,7405732,1564
195081260,9322231,5295
195081536,1674185,3629
195082048,9742976,1715
195082147,10542230,319
195082317,8649156,9870
195082617,3934361,1467
195083718,3049843,348
195084224,1674185,3629
195084531,11753447,1822
195084799,11340987,63550
195085852,7150142,42297
195087730,411126 7,73
195089059,6408056,147
195089830,1674185,3629
195090317,7152772,3696
195092516,6063082,6061
195092876,7150142,42297
195092909,7524390,4920
195093655,6408056,147
195094715,1272280,3042
195094817,9326308,1730
195095277,2009339,12904
195096206,4781590,509
195096338,1674185,3629
195096441,1674185,3629
195096448,4135896,8492
195097212,1674185,3629
195097798,2400452,7514
195098346,12811895,2074
195098643,135478 2,250
195099418,6408056,147
195100906,6408056,147
195100938,3920523,26770
195101734,7405732,1564
195102600,3712206,26039
195103332,6408056,147
195103545,12429841,342
195104701,4723036,2899
195105464,7622199,140
195105867,9704607,7915
195105900,1674185,3629
195107380,5238165,7653
195108665,13264797,16412
195108741,1674185,3629
195108781,6408056,147
195110216,11429308,6054
195110357,10542230,319
195110588,12434132,19517
195110910,9742976,1715
195112605,6408056,147
195112747,2897514,1417
195113437,7040763,684
195114159,955491 3,53
195114311,6408056,147
195114342,1596971,43736
195114689,12811895,2074
195114933,9742976,1715
195115199,6683332,3722
195115679,6954699,3677
195116528,3793473,12247
195116636,6408056,147
195116763,7315703,41289
195118626,8809034,1817
195120257,1322316,12550
195120613,12929352,31819
195122262,10463913,30549
195122361,12644458,198
195123488,1674185,3629
195124137,9304733,1848
195124885,2778357,122
195126815,2498848,26020
195126849,13626660,10874
195129464,7622199,140
195129976,6408056,147
195131504,14719 88,99
195131508,5062903,13981
195132163,12397922,1744
195133404,5484284,15303
195134294,4422809,573
195134894,4749342,31459
195134899,11411148,2389
195135495,4781590,509
195135993,9742976,1715
195136095,8497569,239
195136313,1524585,31507
195136663,6954699,3677
195137442,238169 1,705
195138810,2778357,122
195139113,11769724,8911
195139147,5883149,3202
195139865,6408056,147
195139894,13600887,287
195139981,6408056,147
195140077,1674185,3629
195140116,6408056,147
195140673,1674185,3629
195140913,1541284,14874
195141095,9284471,15580
195142211,11399926,19916
195142673,955491 3,53
195142785,6408056,147
195143086,3114784,8112
195143510,1674185,3629
195144221,5466437,1289
195144454,6408056,147
195144601,13900924,34095
195144659,7901138,122
195145602,4781590,509
195145949,6408056,147
195145969,8643734,132
195146067,1674185,3629
195146915,5360235,62713
195147685,6408056,147
195148129,9141191,11676
195148320,6408056,147
195148492,7150142,42297
195148611,13600887,287
195148825,4524679,6351
195149225,6408056,147
195149411,6408056,147
195149435,955491 3,53
195149687,1066665,21671
195150921,4781590,509
195151062,3478839,303
195151671,6408056,147
195151846,6408056,147
195152328,6408056,147
195153708,4781590,509
195153812,5210755,67881
195154182,6408056,147
195154757,6408056,147
195154900,6408056,147
195155318,2778357,122
195155326,6408056,147
195155460,6954699,3677
195155513,4781590,509
195156861,6408056,147
195157059,3049843,348
195157067,6408056,147
195157377,6408056,147
195157385,1674185,3629
195157670,5923502,15951
195158091,4781590,509
195158912,135478 2,250
195159939,1674185,3629
195160146,10910402,11444
195160688,6408056,147
195160768,2685618,1955
195160870,4781590,509
195160908,7956195,350
195161470,5204466,5797
195162652,7405732,1564
195162848,6408056,147
195162891,6408056,147
195162978,3617634,214
195163519,7150142,42297
195165069,7622199,140
195165647,5946219,6166
195165788,6408056,147
195166323,6408056,147
195166424,6408056,147
195167103,3478839,303
195167233,6408056,147
195167305,3049843,348
195168717,6408056,147
195168814,6408056,147
195169640,11350088,4197
195170232,3793473,12247
195170709,7967034,17617
195170875,6408056,147
195171081,1674185,3629
195171706,6408056,147
195172567,1674185,3629
195172764,1674185,3629
195174293,238169 1,705
195174561,6408056,147
195174583,6408056,147
195174819,6408056,147
195174857,6408056,147
195175292,5347368,3292
195175374,6408056,147
195176157,1674185,3629
195176521,6408056,147
195176708,11561518,222
195177485,6408056,147
195178435,1674185,3629
195178540,7898751,17094
195178945,6408056,147
195179378,6408056,147
195179595,13900924,34095
195180245,13600887,287
195180324,1674185,3629
195180414,6408056,147
195181312,13000940,11580
195181458,6408056,147
195181821,10542230,319
195183166,4781590,509
195184016,91867 92,84
195184377,9742976,1715
195184458,5012549,11577
195184461,6408056,147
195184602,6408056,147
195184667,6408056,147
195184858,6408056,147
195185894,12980610,13697
195185963,3049843,348
195186622,135478 2,250
195187405,12397922,1744
195187679,1374031,63748
195187954,8145255,978752
195188280,7253235,278
195188332,12047486,11923
195188502,6408056,147
195188815,12434132,19517
195188890,6408056,147
195188981,10542230,319
195189610,955491 3,53
195189663,10542230,319
195189911,11189123,560
195190196,9704607,7915
195190278,2914669,47400
195191048,4524679,6351
195191594,6408056,147
195191651,2571673,725
195191842,4781590,509
195192025,13600887,287
195192501,1674185,3629
195192794,4781590,509
195193563,10141368,153
195194115,11561518,222
195194442,6408056,147
195194495,955491 3,53
195194657,6408056,147
195195061,1674185,3629
195195271,1674185,3629
195196652,4781590,509
195196777,4306893,9420
195197670,7552792,730
195198661,238169 1,705
195199272,6408056,147
195199390,6690406,24798
195199627,7622199,140
195200566,3920523,26770
195200631,7956195,350
195200939,6408056,147
195200949,11388707,13146
195201358,6408056,147
195202013,13621708,2134
195202251,6408056,147
195202616,3920523,26770
195203970,6408056,147
195204110,3049843,348
195204648,6408056,147
195205103,4781590,509
195205127,13600887,287
195205182,6408056,147
195206284,1674185,3629
195206647,7956195,350
195208352,6408056,147
195209009,6408056,147
195209066,733964 4,86
195209214,3227018,11195
195210125,2778357,122
195210953,955491 3,53
195211242,2897514,1417
195211278,6408056,147
195211387,10807642,36909
195211448,8130566,9064
195211559,955491 3,53
195211574,6408056,147
195211851,9843126,8930
195211959,6408056,147
195212263,6408056,147
195212314,3920523,26770
195213056,6408056,147
195213647,1674185,3629
195213750,6408056,147
195215265,6408056,147
195215321,9704607,7915
195215518,3517078,372
195215645,13600887,287
195216481,1674185,3629
195217385,6408056,147
195217403,6709419,1093
195217764,12998347,215
195219087,2778357,122
195219321,6408056,147
195219382,6408056,147
195220240,1674185,3629
195220786,7956195,350
195221372,6408056,147
195221820,6408056,147
195222117,6408056,147
195222189,6408056,147
195222280,10542230,319
195222815,6408056,147
195223091,5644720,15236
195223388,6408056,147
195223530,10542230,319
195224694,91867 92,84
195225436,6408056,147
195225919,4781590,509
195226236,6408056,147
195226568,6408056,147
195226927,2778357,122
195227416,7622199,140
195229889,9304733,1848
195229960,6408056,147
195230154,10942954,10806
195230800,11753447,1822
195231450,2778357,122
195231769,6408056,147
195232707,1634125,12711
195232719,4781590,509
195233044,6408056,147
195233774,4781590,509
195233829,4054620,231789
195233921,10015034,16916
195234637,9704607,7915
195234861,10542230,319
195235048,733964 4,86
195235312,6408056,147
195236585,6408056,147
195236829,7405732,1564
195237107,1783992,27241
195237702,7040763,684
195238100,6408056,147
195238562,9547965,72640
195238817,4781590,509
195239141,4252232,8496
195239467,6408056,147
195240055,1674185,3629
195240574,6408056,147
195240842,1674185,3629
195240915,6408056,147
195240977,733964 4,86
195241001,13900924,34095
195241382,955491 3,53
195241514,13016101,869
195242164,6408056,147
195242379,8979961,3094
195242415,10003775,2980
195242718,10949211,8461
195243543,11350088,4197
195243631,3478839,303
195244390,6408056,147
195244532,6408056,147
195244953,733964 4,86
195245320,6408056,147
195245362,1674185,3629
195245779,6408056,147
195246004,6408056,147
195246072,6408056,147
195246298,6399523,25655
195246476,6408056,147
195248270,1674185,3629
195248488,1674185,3629
195248884,6408056,147
195249164,6408056,147
195249568,6408056,147
195250540,955491 3,53
195250851,135478 2,250
195250942,10542230,319
195251537,5278704,13850
195251859,4781590,509
195252167,4781590,509
195252439,6408056,147
195253076,6408056,147
195253257,1674185,3629
195253883,6408056,147
195253978,6408056,147
195254866,1674185,3629
195255020,4781590,509
195255297,6408056,147
195255361,10102792,8809
195255876,13497658,4156
195256640,1674185,3629
195256766,310744 2,4788
195256802,7955606,196
195256827,7683915,12266
195256857,10542230,319
195257729,9110596,572
195258131,1674185,3629
195258508,6408056,147
195258623,6408056,147
195259415,6408056,147
195259544,4781590,509
195260560,1674185,3629
195260628,1674185,3629
195261062,6408056,147
195261622,8735452,2985
195261892,1998755,24565
195262231,6408056,147
195262363,8640142,23211
195262602,5360235,62713
195264062,6408056,147
195265276,4781590,509
195265807,6408056,147
195265979,6408056,147
195265988,6408056,147
195267796,13823962,17677
195267933,6408056,147
195269593,2813148,781
195269814,6408056,147
195269859,1674185,3629
195269893,2813148,781
195270281,6408056,147
195270436,1674185,3629
195270962,1674185,3629
195271645,4781590,509
195272070,5468722,7246
195272698,6408056,147
195272816,6408056,147
195273266,6408056,147
195273418,1674185,3629
195273767,2310879,4923
195274105,1674185,3629
195274110,6408056,147
195274514,6408056,147
195274587,135478 2,250
195274674,6408056,147
195274690,6408056,147
195275670,1674185,3629
195275773,2778357,122
195276585,4781590,509
195276802,13600887,287
195277292,1674185,3629
195278113,6408056,147
195278269,6408056,147
195278310,3049843,348
195279463,875790 1,3850
195280057,10542230,319
195280114,6408056,147
195280232,6408056,147
195281067,1674185,3629
195281636,6408056,147
195281793,9450490,1230
195282429,6408056,147
195282460,6408056,147
195282462,6408056,147
195282619,6408056,147
195284186,6408056,147
195284673,6408056,147
195284736,6408056,147
195284920,6408056,147
195285507,9304733,1848
195286413,3049843,348
195286553,6408056,147
195286888,10542230,319
195287415,6408056,147
195288298,13600887,287
195288361,1674185,3629
195288606,9409931,12367
195289256,4781590,509
195289903,10542230,319
195290006,12393020,14488
195290853,1674185,3629
195290910,8448476,8341
195290912,7040763,684
195291579,6408056,147
195292000,1674185,3629
195292043,955491 3,53
195292254,6408056,147
195292475,3119813,20202
195293303,6408056,147
195293494,1674185,3629
195293688,4781590,509
195293863,175632 1,117
195294041,7344304,18974
195294627,3517078,372
195294967,11340987,63550
195295435,7956195,350
195295804,653559 4,60
195295826,6408056,147
